COD_LOC;NOMBRE_LOC;CP;POBLACION;OFICINA;PROVINCIA;COD_PROY;ID_EVALUACION;Fecha de ejecucion;COD_AUDITOR;RESULTADO;TITULO_CUESTIONARIO
66;MITEXNO S.L.;8019;BARCELONA;901;BARCELONA;0457_003;1964512;13/03/2014;A29944;1;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
66;MITEXNO S.L.;8019;BARCELONA;901;BARCELONA;0457_003;1964513;13/03/2014;A29944;0,8879;ESPECIALISTAS ANTIGUA IMAGEN - P6 (13.14)
66;MITEXNO S.L.;8019;BARCELONA;901;BARCELONA;0457_003;1964514;13/03/2014;A29944;1;ESPECIALISTAS PROCESOS - P6 (13.14)
218;IGUALADA - Sant Isidre;8700;Igualada;901;BARCELONA;0457_002;1964521;11/03/2014;A30448;0,8936;RESUMEN FFQQ PEC - P6 (13.14)
218;IGUALADA - Sant Isidre;8700;Igualada;901;BARCELONA;0457_002;1964522;11/03/2014;A30448;1;FFQQ NUEVA IMAGEN - P6 (13.14)
218;IGUALADA - Sant Isidre;8700;Igualada;901;BARCELONA;0457_002;1964523;11/03/2014;A30448;1;FFQQ PROCESOS APPTUALIZADOR - P6 (13.14)
263;Barcelona Sant Andreu;8030;BARCELONA;901;BARCELONA;0457_002;1964524;05/03/2014;A30448;0,8599;RESUMEN FFQQ PEC - P6 (13.14)
263;Barcelona Sant Andreu;8030;BARCELONA;901;BARCELONA;0457_002;1964525;05/03/2014;A30448;0,7825;FFQQ PROCESOS 2.0 - P6 (13.14)
263;Barcelona Sant Andreu;8030;BARCELONA;901;BARCELONA;0457_002;1964526;05/03/2014;A30448;1;FFQQ IMAGEN 2.0 P6 (13.14)
80;VIC - Rambla del Passeig;8500;Vic;901;BARCELONA;0457_002;1964527;12/03/2014;A29944;0,8417;RESUMEN FFQQ PEC - P6 (13.14)
80;VIC - Rambla del Passeig;8500;Vic;901;BARCELONA;0457_002;1964528;12/03/2014;A29944;0,9813;FFQQ ANTIGUA IMAGEN - P6 (13.14)
80;VIC - Rambla del Passeig;8500;Vic;901;BARCELONA;0457_002;1964529;12/03/2014;A29944;0,955;FFQQ PROCESOS APPTUALIZADOR - P6 (13.14)
307;GRUPCOM RETAIL,  S.L.;8560;MANLLEU;901;BARCELONA;0457_003;1964530;12/03/2014;A29944;0,9038;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
307;GRUPCOM RETAIL,  S.L.;8560;MANLLEU;901;BARCELONA;0457_003;1964531;12/03/2014;A29944;0,9363;ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
307;GRUPCOM RETAIL,  S.L.;8560;MANLLEU;901;BARCELONA;0457_003;1964532;12/03/2014;A29944;0,8;ESPECIALISTAS PROCESOS - P6 (13.14)
482;MITEXNO S.L.;8500;VIC;901;BARCELONA;0457_003;1964533;12/03/2014;A29944;0,9767;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
482;MITEXNO S.L.;8500;VIC;901;BARCELONA;0457_003;1964534;12/03/2014;A29944;0,8852;ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
482;MITEXNO S.L.;8500;VIC;901;BARCELONA;0457_003;1964535;12/03/2014;A29944;0,9833;ESPECIALISTAS PROCESOS - P6 (13.14)
43;GRANOLLERS TELEFONIA S.L.;8400;GRANOLLERS;901;BARCELONA;0457_003;1964536;14/03/2014;A29944;0,9082;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
43;GRANOLLERS TELEFONIA S.L.;8400;GRANOLLERS;901;BARCELONA;0457_003;1964537;14/03/2014;A29944;0,9028;ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
43;GRANOLLERS TELEFONIA S.L.;8400;GRANOLLERS;901;BARCELONA;0457_003;1964538;14/03/2014;A29944;0,9925;ESPECIALISTAS PROCESOS - P6 (13.14)
0145a;GRUPCOM RETAIL,  S.L.;8800;VILANOVA I LA GELTRÚ;901;BARCELONA;0457_003;1964539;27/02/2014;A29667;0,9516;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
